date,csi1,csi2,XLY,XLK,XLI,XLP,XLU,XLV,XSD,XLF,XLE,XRT,XLB
2017-11-01,4.924138266110815,4.8099312980132565,7.848253562709182,21.505819345045012,13.10503370326029,-11.610453050320999,7.472927933355933,1.1457086156469032,16.628793365119847,16.416252739021886,7.019296374440842,-4.223171610982753,19.519776779208144
2017-11-02,4.923269273646031,4.872958921712725,7.20941382750938,22.416648853376515,12.032378056504164,-11.701324683968167,7.693525694912751,-0.5733002835143708,16.82791126018772,16.612145597323675,7.59238046789919,-4.209214271467253,18.391036114547006
2017-11-03,4.932965375941677,4.970608475335668,7.059285949934775,23.519320407755927,10.967813201039135,-11.754989765971075,8.21503147434209,-1.1141416758651914,17.47041835272539,16.2827958458883,8.329940552098698,-4.407767054861715,17.343017212677992
2017-11-06,5.0474483576364415,5.030633862387344,7.578881748731973,24.5625780077835,10.101348093490103,-12.599469816829838,8.148418249684667,-1.8517906407153646,18.806621941212754,15.859238798566622,10.31088256944404,-4.480033867617337,15.926842866848858
2017-11-07,4.979223602880449,4.999554229915174,7.311950871442384,25.492697757716073,9.526599359396194,-11.990170391122987,9.071233842891246,-2.261743346943504,19.321422063069832,14.051511316161367,11.880482007927235,-5.647655632359481,14.780190645462639
2017-11-08,4.8702895374593735,5.049205858358419,7.178851465709727,26.502156971334188,8.774136521998003,-10.430730500262705,9.929972966346988,-2.3581477687444234,20.10077409321083,12.056111613573364,12.646281611423063,-6.546320276370409,13.872590824263938
2017-11-09,4.669572272263319,4.826031625353058,7.206471922109465,26.136859684754356,6.616010185233378,-9.082761650608283,10.7742911248761,-2.4283006811673857,19.584228371791284,10.036153465293168,13.485429832154104,-6.301961398148485,12.09692140767848
2017-11-10,4.55193210214835,4.681500512833492,7.543890570865443,25.817224558996998,4.917740615559815,-7.073137847676755,10.846905376382438,-3.127828622212526,19.278136616956473,8.030008692791341,13.578888515846494,-5.449521159008576,10.383951249870478
2017-11-13,4.350676663226459,4.461969065293398,8.136278241542286,25.48831781723844,3.0946889619682807,-4.912910154370941,11.772942511058908,-3.614912680191061,18.905898299682136,6.427282663538321,13.02748469225699,-5.29021797358746,9.426496000358824
2017-11-14,4.070978548330519,4.206320955628686,8.730662182194727,24.871793138599628,1.2450518678524247,-2.7899987198989606,13.252539017139412,-4.42132564196482,18.312921834771117,4.992087754001723,11.130023903524751,-5.013268665849182,7.685273216395352
2017-11-15,3.774670579358111,3.937257444474651,8.625495749969403,23.25472149270422,-0.8626761678124453,-1.9621640191522332,13.513905002618266,-5.3775174882406205,16.91409364491348,4.023445690788641,8.730984123353899,-4.657397934464427,5.658865145396682
2017-11-16,3.6322712045359418,3.79358647999038,9.275263080678478,22.776464246200305,-1.451691950845067,-0.3414971471663506,13.396864450659749,-4.940311209218002,16.22067597178048,3.2177358224478,6.399341060007643,-3.411359550233996,5.051053769017095
2017-11-17,3.493222273987159,3.666230653436044,10.18031434995396,21.581450341869953,-2.4576103610006896,0.7681223787389513,12.594597719352599,-4.9355287362003395,15.694515339199839,2.3938474329811967,4.770271991173502,-1.240523278038708,4.636887207153379
2017-11-20,3.448610844102845,3.608466627211745,11.11378591309159,20.780133836170137,-2.801850988628061,1.6402512312451165,11.606935859226311,-5.307491621479144,15.74547163981589,2.1994355283693707,3.194555634163592,0.928496344878468,4.395663170794968
2017-11-21,3.474838146184537,3.6023403053643097,12.353372737850421,20.676035416519653,-2.3468886138265788,2.623056469813136,10.949635544326952,-4.692628860018893,16.296258407035168,2.357227238106155,2.0116619623821066,2.107850773117825,4.639633504532426
2017-11-22,3.5031982667968884,3.6129132201023495,13.499876979523115,20.360747444103467,-1.8376774811813164,3.3563044329509353,10.374497768790015,-4.190878434582885,16.317645222373358,1.9272250356253267,1.3258774801739008,3.2440587619006607,4.565536913537613
2017-11-24,3.5655471755925654,3.6567106215470653,14.668726767330256,20.3879844213115,-1.39211774011671,3.9224275214646838,10.00518467168262,-3.510127931651361,16.532571770865673,1.5084314597553998,0.9670218974736926,3.9879640190575643,4.9361278520264165
2017-11-27,3.63067715512193,3.725757427155004,15.74012184183168,20.41181677636854,-0.8200570499791269,4.461090098751136,10.030841356555264,-2.8240564257419862,15.982179478832393,1.052798815364909,-0.0927132603489298,4.717125338830577,4.637969019442387
2017-11-28,3.7300195087484624,3.722960944557626,17.303969944901652,20.611093746499122,1.0096083128712792,5.542090374426067,10.40488384567557,-1.5038220912608864,15.538989230210746,2.925841292415356,-0.36992304072269633,6.394430183027239,5.248481863987024
2017-11-29,3.741945117240751,3.6231537157541425,18.869848769962758,18.432402259666077,3.1760044553105473,6.832031012472456,10.772212644057348,0.07780198607321154,13.271525354094123,5.421004904961414,-0.19077969567471342,8.488991978335413,5.890609777846009
2017-11-30,3.8327896327208415,3.713631364446014,20.45456554836052,17.10453611917245,5.892236591751711,8.486708693253895,11.34803546077596,2.0233951045596044,11.495677566693338,7.868511718563106,0.9447514988146466,10.028791656578697,6.835350803109684
2017-12-01,3.7518284294823694,3.632433854781313,21.76587115687849,15.518155684329031,6.953006138094651,10.06543841622917,11.393012996903202,3.4561574309366847,9.542287601393006,10.094735155489786,2.3947526982545995,11.08238772843442,6.793259224024332
2017-12-04,3.6955407691797597,3.5760110861638004,23.34545364445185,13.02235983110402,8.29140426513326,11.895486243212858,10.722727032082815,3.3257891066268073,7.015863336343784,12.556083851751787,3.6252087948442124,12.575205442588071,7.449606113797735
2017-12-05,3.6077905607177754,3.5161011546009373,23.79289393526632,10.861741383438186,8.691531292736315,13.290315784459978,8.879336658098374,3.047883374014745,4.764109973266287,14.104425009256929,4.313905076823822,13.285731531017731,7.535752021418858
2017-12-06,3.455422059450631,3.400722054204403,23.256661079617075,9.433050125894184,9.122352391329002,14.802322917321533,7.629751092334509,2.7202739118429236,2.7677425532167987,15.069956934323528,3.895387259821028,13.931949001249059,7.081042552950791
2017-12-07,3.4780052944028044,3.4208302053508746,22.937675266317783,8.602701765302811,9.972389253483911,14.955920094308098,6.707096749716044,2.4585863716575744,1.632835933972892,16.050462067780643,3.724366881753319,14.683845668259607,7.15567074530022
2017-12-08,3.516869360294708,3.441173374796676,22.92253016557511,8.182366417289892,10.92055089314674,15.238904043749486,6.2045465771057735,3.2523955168715233,0.6295246939739343,17.153292128321766,4.150582681395612,15.64502515144855,7.2209704136059685
2017-12-11,3.557771786075893,3.450555415670182,23.025004876186543,8.332114895236906,11.551484925842558,15.465568789270293,6.298460508402691,4.272774456957691,-0.02829676457201913,17.828856053656693,4.931974582175833,16.323501764402906,7.375852068788518
2017-12-12,3.6467935136554517,3.528042226685329,23.137326708143405,8.436485029791037,12.159993021514822,15.67487126512843,4.853966803303749,5.455381398601446,-0.7929825683924321,18.821381337497897,5.388414278551295,16.03487922722411,7.524193753146328
2017-12-13,3.687398960844405,3.5681822993424936,23.283119960713364,8.547375681938547,12.898137323008697,16.201809527877543,3.8294038966343535,6.732879330771908,-1.4092971023349108,18.406617909257804,5.665570888178131,16.10661614177465,7.8642799269431904
2017-12-14,3.7316462552789282,3.6442746690989622,23.58838789319023,8.52456520848206,12.82481072504195,16.090877037173485,2.83357664106196,6.669038956210386,-1.9739418745611914,17.474881413579823,5.599923399214347,15.150926473756044,7.0161965740673295
2017-12-15,3.79012848222931,3.732103353514658,23.908515287440622,9.003622554940705,12.858945230156351,16.245905963218448,1.5335617997977309,7.1342032741892965,-1.7723822290866735,16.890359028249648,4.942356374180399,14.666304321309013,6.363416591522693
2017-12-18,4.017824685611051,3.9165488424657124,24.64989313414209,9.925090002462788,13.303347730385354,16.310655205742805,-0.3262580388090299,7.567209094847556,-0.5772148405725304,16.822776488572316,4.905968243131291,15.001827927246396,6.906421407645993
2017-12-19,4.287765611804442,4.154577170766122,25.060048589738955,10.114931311433587,13.707395952689275,16.45299425523085,-2.8308391356558573,7.806708293764316,0.014845403836417859,16.375554878209485,4.971909361508885,14.830774525949295,7.2624891213859755
2017-12-20,4.593306599276132,4.460804547263124,25.067453972738406,10.250586581252456,14.25437500137464,16.319536165250284,-5.31893649225907,7.640482657798977,0.6935260105841152,15.822464129662677,5.883884519527413,14.777364855989063,7.598095745975286
2017-12-21,4.897178385038487,4.7737684523892385,25.432257215432088,10.163746961050549,14.77986301669695,16.096954155274233,-7.884535360188053,7.235891433725094,1.0852848908406827,15.791366972836158,7.624581581401529,14.854931899768005,8.147244656917174
2017-12-22,5.125159495674581,5.00199612927364,25.406853566891854,10.022399138814258,15.256146640683482,16.036339651810763,-9.98463461572723,6.5219233088547455,1.1021029806585503,15.494591105426906,9.227334875490577,15.00304936459564,8.896188878396288
2017-12-26,5.302360953816973,5.1781456198625415,25.514714633204377,9.221034159076986,15.741984068460397,16.175618223707957,-12.010910286724112,5.922545564864549,0.687014179715085,14.96509736371955,10.950142932843875,15.4633466009209,9.447378137285327
2017-12-27,5.388703540762786,5.293577080082908,25.234285174723453,8.611258139698371,16.32405365313076,16.266654776627675,-13.370790958676608,5.581649582874228,0.5034416886032105,14.567124403489416,12.14557557279008,15.157110022308188,10.029576092455159
2017-12-28,5.478196260093451,5.39961212316214,25.168677797732883,8.225280282555474,16.963087215044865,16.06017969778887,-14.034760579692403,5.442374716163499,0.38157298879701784,14.459355949444742,13.252441497697262,14.926043018980806,10.866607426604581
2017-12-29,5.477797042012123,5.480949569409639,24.08222389487335,7.340095882427875,17.219778599397216,15.84674264680416,-14.561158062663644,4.570714750570943,-0.2376686770328007,13.653986171169421,13.93098268463904,14.289083421378663,11.341388193588969
2018-01-02,5.717944634628154,5.651592759602778,24.111766423732604,7.567946902420545,17.84897585541016,14.597880597907775,-15.41912970896852,4.948557198331002,0.7457771814226106,12.974273172416147,15.172741823169176,14.362628838523932,12.664704412793348
2018-01-03,5.984760149803912,5.74165760708301,24.366733401911503,8.315093598540471,18.720484574763688,13.449136422986854,-16.464032350617828,6.0228677197427345,2.1592452256549137,12.750751715876788,16.719422327841116,14.387714060865974,14.170673159422137
2018-01-04,6.282669710825098,5.944753901702938,24.74486372772121,9.268004110256186,19.858451516415144,12.802470832622184,-17.655967527787446,7.063373270161357,3.6363365155011422,13.120915916977026,18.235968066897556,14.049645032671435,15.86059535327584
2018-01-05,6.630522182889986,6.2595537570989634,25.412038637092323,10.64770410761735,21.153264232608592,12.7436009715788,-18.7115195830887,8.527131181891754,5.0388450240663545,13.603471286550615,19.52217944304809,14.070555806920808,17.630969802949963
2018-01-08,6.929525462591898,6.516602315083708,26.04254211712893,12.030929230423034,22.4475676330389,12.951566305293973,-18.70720618914943,9.342228875080103,6.556958434079107,13.862897864527184,20.814926425975855,14.23447980049798,19.22942244866897
2018-01-09,7.261539728419311,6.84853287391378,26.67344726785221,12.94192402244692,23.80770262271068,12.870775138913274,-19.094767529681494,10.744441299834328,7.134061093444835,14.53096520041592,21.672314629619407,13.703357669857297,20.39687737113377
2018-01-10,7.586951928660085,7.188039395008292,27.10371755744987,13.339018087888725,24.975883445117347,11.950803621194595,-19.804661162307596,11.753358220006753,7.0248997675119185,15.528439174408646,22.2892439315942,13.519772811380527,20.57753282889921
2018-01-11,8.010663304972722,7.6472780141572985,28.061473060518807,13.918902134997595,26.385680514802857,10.921685612535263,-20.54198107314737,12.87519483818651,7.660064079519422,16.617138717992745,23.416971119249325,14.172119625297185,21.317217337066126
2018-01-12,8.493263291512427,8.155756832927176,29.21987376377291,14.739656801819606,27.838082629278816,10.070837051776024,-21.35970562490868,14.240638988059715,8.534305881115436,17.927629408571107,24.622871982736882,15.057017263667078,22.026536584895794
2018-01-16,8.73977068489188,8.400477042068742,29.23310844669048,14.991242687544926,27.819587286391027,9.93851957058942,-22.13986752936089,15.658871016985302,8.688356242182628,18.73368945251117,24.458377273806704,14.585194292574272,21.265975535000365
2018-01-17,8.935598110789963,8.588799789800364,29.403458374455553,15.95586466015341,28.002165854068352,10.961837612143384,-22.203608484002913,17.281172822204496,9.317253612075838,19.741077878794698,24.578799567895587,14.497459907916806,20.842447868152206
2018-01-18,9.136978299577976,8.789480996055145,29.434549520263502,16.876709456687436,27.473714292872714,11.357817838274869,-22.484730559694,18.70917430236014,9.686267308731033,20.44935906344635,23.987281242820444,14.505281799624612,20.40119294880209
2018-01-19,9.302789530567699,8.995999098473064,29.748084921431442,17.7673728670826,27.13679407634737,12.562070218244422,-22.833040658640734,20.100258855245883,9.787867986985134,21.35232858842153,23.36130079013033,15.042124878758699,20.334434215111315
2018-01-22,9.4434498033292,9.259090242952803,30.325466672742778,18.94209816971987,26.841988886887705,14.063648976976353,-22.989440898330514,21.546908408140652,10.041535246625955,22.42535852932282,23.51145644180177,15.830118254009562,19.996581579732066
2018-01-23,9.59050658080262,9.364475315878304,31.025359422269446,20.129657406263775,26.60794346186273,14.873630389614192,-22.164798346218156,22.124204964987868,10.283486087252818,23.397853428368975,23.51394308923753,16.44356807773147,19.681678917953548
2018-01-24,9.692292517887081,9.49622409604377,31.728790042453994,20.22993118928086,26.271772553897677,15.712299255228203,-21.7248233822915,22.75406229073755,9.379221647146636,24.46486300096842,23.28378263577298,16.54511656854166,19.65771610177748
2018-01-25,9.652988301166756,9.518282565260407,32.101855711669316,20.116396385825297,26.0326420354874,16.47939388302352,-20.02662628519011,23.63606788298995,7.958146538270931,25.118869107084933,22.42900483673212,16.430386409717812,19.99332070760866
2018-01-26,9.711861980407628,9.581708396519938,32.65377483852683,20.705721213934495,26.375183034842323,17.451882571898523,-18.49515311823696,25.012917049192083,7.79574904711086,25.936971439973576,21.895213672430287,16.64627189123898,20.503397757089544
2018-01-29,9.761809937695604,9.617639354128793,32.763088350787115,20.27744306196128,25.713011245517748,17.652362516271253,-17.825499170826355,25.876898884391167,7.696758769797242,26.105868237283588,20.301552529039867,16.726860705949704,19.571552791014597
2018-01-30,9.773639918126753,9.67850367544835,32.20655347968177,19.093905326753998,24.166755473792136,16.8529742048442,-17.093593791310823,24.487670924052495,6.744456636750343,24.734593897425682,17.745102057240416,15.480715794062874,18.03653358280029
2018-01-31,9.773103560531359,9.79352160149291,31.312611232351486,18.44108814598222,23.008654390211888,15.561668611918492,-15.60294430887383,22.225609625538112,5.982692651871581,23.680300678241764,15.542292509347632,13.93091580954301,16.74956631328338
2018-02-01,9.764150417219753,9.804186008279599,29.287420976642366,17.913922890221244,21.7852527554639,13.928598409300477,-15.10467159434171,20.26408156805816,5.345135396660815,23.22671752163896,14.128168885786138,12.10876244845224,14.451188476839448
2018-02-02,9.656311383737624,9.722073178559102,26.639076376352207,15.355725568640224,18.812426590479532,10.850253959905686,-14.979836142788386,17.655979406647532,3.353533038532447,20.90830326610474,11.089029524598558,9.527409529532719,10.940719380299427
2018-02-05,9.268881436726515,9.461358818305206,22.23704408854968,11.473996832965035,14.031179982605082,6.515004724998519,-15.483687483109037,13.548133512596294,0.5560571229151776,16.520139127430966,7.359484997035082,6.393516382026682,6.625414059213028
2018-02-06,9.166442172046116,9.307191100316235,19.73250389273305,9.419941497458062,10.976765359490777,3.5970568390414215,-16.371214790604753,10.527373729711563,-0.8086029951442626,13.58767159986207,4.440032104067967,4.766543916760483,4.636236971393615
2018-02-07,9.09052485757395,9.225693796294612,17.3870412361308,7.203686949275443,8.410958914320737,0.8818787559447188,-17.27619918805368,7.844192002882629,-2.620344052841311,11.055411032880443,1.530225460570911,3.688130295090552,2.611487750745276
2018-02-08,8.684975553366465,9.030990646118651,13.758613890844742,4.207691469581434,4.948270957227692,-2.1738919697107235,-18.35216602920402,4.50909710754857,-4.755897503987725,7.537343521225743,-1.5508466627087998,1.9779912164577311,-0.06369340750229213
2018-02-09,8.369012012656706,8.752771633992218,10.899201510585371,2.501779235320832,2.481764454550408,-4.693575789904905,-17.909231786339518,2.269484826573496,-5.93311544613757,5.270804743871182,-4.258630055787229,0.7242940859971156,-1.6484290832906936
2018-02-12,8.165239192540765,8.553538532160145,9.005482226193912,1.6110575718543956,1.0928774864896411,-6.153402782383594,-17.078583688560876,0.7342397580087194,-6.513822421047081,3.8342328026037507,-5.931775246898638,-0.37855020886655666,-2.2504746212191122
2018-02-13,7.974238621994377,8.25369448787511,7.572217391604369,0.9138622268449552,-0.01736263491527268,-7.110706039595527,-16.09391598606802,-0.5757142596505389,-6.935538599859292,2.7405557547804307,-7.478719124753525,-1.1572006864486823,-2.8504155458617646
2018-02-14,7.990746289853977,8.321591097041184,6.964681277308948,0.894209093204168,-0.4179255483540132,-7.970670297963558,-15.654232881336462,-1.2027797690679805,-6.918293499118555,2.6214214269830194,-8.222563823008208,-1.1808619396117024,-2.866661894659991
2018-02-15,7.998279628074954,8.305565883345347,6.767181444474311,1.4329712092891072,-0.14989505475229947,-7.627985142068802,-14.10990441598554,-1.2745509919922284,-6.567109450101498,2.699685065262287,-8.933304852375926,-0.8134425253714141,-2.6078986528543027
2018-02-16,7.8938732595113095,8.211668701638835,6.37184813402898,1.8517947733059401,0.09506956645820708,-7.089153126180854,-12.353685426206276,-1.03955865804069,-6.442905610015245,2.714608030276203,-9.617640536681542,-0.562358170635278,-2.5114699873372146
2018-02-20,7.892421904665924,8.076768542280185,5.884208865305631,2.245822556827612,-0.12705061493248593,-7.640059797412,-11.364815378953317,-1.280558411598335,-5.74859533468932,2.6020318967779517,-10.35553211112991,-1.0175424545317355,-2.589884936462049
2018-02-21,7.994469527400626,8.162908788613843,5.388583880933439,2.3424731208033336,-0.3094686929723025,-8.547039721141267,-10.988980955932895,-1.6524881457333152,-5.325477719002954,2.5576167494155584,-11.404396245399766,-1.3823422516956114,-2.787578879907528
2018-02-22,8.101233544772684,8.219869836176072,5.013003606019993,2.468987081622373,-0.15914279848467316,-9.178665030947982,-10.410605944275048,-2.039594427688243,-4.975147067823244,2.162321121010649,-11.803848727883256,-1.7618840161593639,-2.6691397269077513
2018-02-23,8.147570213635136,8.27232483412987,5.304517396555553,3.2682988324200437,0.34500779898339573,-9.146109015937519,-8.791418626980786,-1.6499586266382238,-4.246357178772733,2.416310656662013,-11.229149781588589,-1.4854729922881802,-1.9625416390780188
2018-02-26,8.26706855992199,8.360030241287236,5.899308045279291,4.421136289292143,1.3516007453049639,-8.756444831024346,-7.502383268368696,-0.7943093193490114,-2.940569431740556,3.1777854277448085,-10.48823702225932,-1.1189612348832298,-1.1717353137387576
2018-02-27,8.296297949712981,8.392916718058233,5.310553068525763,4.975154975564223,1.5855646697272974,-8.965834005115717,-7.018701218639038,-0.5278691183030091,-1.9070364848312735,3.402797009675311,-10.245638262444288,-1.5637900149678146,-1.0920544481061754
2018-02-28,8.28106899904522,8.45602411646937,4.591468268997552,5.152169352128425,1.1502506457903081,-9.529968050413721,-6.847985001387016,-0.9514260785908419,-1.376368195932308,3.005396043991368,-10.652544688446937,-1.8525054805584915,-1.697885941436553
2018-03-01,8.072282711595562,8.271701114423363,3.4961341864912896,4.646722788978778,0.03421173818303913,-10.102902370827628,-6.6890723357214625,-1.8799681250297837,-1.3587090202422019,2.0203276779739596,-11.045492195441078,-2.4396562439033573,-2.569556725593827
2018-03-02,7.868319684134004,8.093566778708823,2.586114357667526,4.533185783158679,-0.9515262036146765,-10.081264569503098,-6.6540769814034775,-2.246723595123349,-0.7482975498728095,1.2612813086297692,-11.180678152640937,-2.5126529901974237,-3.365814399752871
2018-03-05,7.695999746007349,7.934113521307523,2.368551672094675,4.7721241882857655,-1.2532847875216717,-9.552536783157208,-5.680177503351231,-2.1846254955176647,0.11687771362707622,1.1654092721877873,-10.830441471677865,-2.3713132075118253,-3.4514744822538574
2018-03-06,7.623051063123306,7.866094419716682,2.492903862724667,5.054378273270842,-1.3143188637162737,-9.046843554226292,-5.38808304179193,-2.186792103656785,1.2784653104277908,1.244417610589963,-10.4975105659558,-1.6823677623308697,-3.053919052660298
2018-03-07,7.590365493809656,7.8077104639234784,2.2592571603509413,5.490431535599917,-1.3735042899690981,-9.020831237657696,-5.419946547582917,-1.9621446021714775,2.414911893839964,1.238346038102307,-10.453147662174459,-1.6437541510310183,-2.8575342901924756
2018-03-08,7.517018623849136,7.734123090820638,2.2086800497038723,6.02181888262492,-1.1699720140827878,-8.45180845067032,-5.107923544656515,-1.4695920017082926,3.5492881591625576,1.3666961239204696,-10.42419884771298,-2.2183888176275417,-2.6477373167367446
2018-03-09,7.594020229493089,7.7331074612044395,2.8620539060807033,7.086442601861258,-0.04988093454230125,-7.587723513646985,-4.702882145302958,-0.45034779168964434,4.836563591382912,2.400248572092302,-9.49884636127996,-2.1129686264565706,-1.6894735079259746
2018-03-12,7.59591244961338,7.722539618109586,3.572793373174882,8.111035454600867,0.3145680591052127,-6.929767367198714,-4.146995557139739,0.22454466520688499,6.237991560762744,3.132513350813042,-8.700891477974743,-2.1425214349021147,-0.971632259219227
2018-03-13,7.476888190130459,7.640146092892883,3.780451436903803,8.38349491171629,0.4052399278145842,-6.39514162679469,-3.552912599370309,0.8694673810176425,6.688435464668089,3.2236797191271336,-8.29467915184803,-2.260704962631614,-0.548739571393881
2018-03-14,7.31578703149712,7.509908672640304,3.890332981078153,8.576434143298869,0.0021876251741232977,-6.473018934827188,-2.548603144996399,1.1706287774966597,6.953610374640363,2.79979028498542,-8.171779236053588,-2.585604072344424,-0.7614163593367635
2018-03-15,7.229153915298462,7.423578345678133,3.9226460371510186,8.76674860344476,-0.21330885505863506,-6.88443210916455,-1.7033451239202861,1.3449474125825844,7.189771090325657,2.44408144233968,-8.265269192737577,-3.105532416945479,-1.4919879839737007
2018-03-16,7.164198434710091,7.358958659169347,3.701749255450366,8.690970731474295,-0.3371072260134511,-7.485923601438429,-0.9138878771649317,1.3014535218643601,7.592144548395531,2.005793680248132,-8.246542732567953,-3.459900296683429,-2.2813166777590865
2018-03-19,7.033959418243896,7.222297337895124,2.7942879605912196,7.597966660894144,-0.8086654416932646,-8.429803852699067,-0.5965403770394602,0.44626330093906574,7.110803569193706,1.2911982141385963,-8.819128494598985,-4.068883471306698,-3.4927425281527817
2018-03-20,6.980782899393064,7.152871007671284,2.352575192311093,6.621114416863783,-1.0363022241209876,-9.370407889744534,-0.5877767010796333,-0.22009729677218104,7.08122232994171,0.7932460544472875,-8.841510253290032,-4.895923977774146,-4.58797211974472
2018-03-21,6.957951893646552,7.1207174055227895,1.9216038386802836,5.481310159668972,-1.1694298619469023,-10.655709860282904,-0.7776732503663979,-1.009272594680759,7.091481566802919,0.34042284143304613,-7.611257062448395,-5.606488804991635,-4.92110550961317
2018-03-22,6.639508009944513,6.806688464917247,0.4637799218024199,3.4555173022604677,-2.671966208180528,-12.051533152137722,-0.6675556259028355,-2.828286497464802,5.989649595130373,-1.5144527113221073,-7.343392338784341,-6.785830064028914,-6.210151148870928
2018-03-23,6.263544155850965,6.461689161754059,-1.5485169954566942,0.9107889226224515,-4.428804587883718,-13.633324187788261,-1.3624309084191637,-5.001014971249063,4.131697183675833,-3.9077736932542493,-7.322072049657677,-8.1114164179522,-7.828776280884796
2018-03-26,6.135313693394042,6.3342906980484415,-1.7698187730833013,0.2679105248745728,-4.767740955827193,-13.979341743713178,-1.3395390623916015,-5.816239259043819,3.5663504470006657,-4.575347284557523,-6.537547248004294,-7.64726740815766,-8.289851617297629
2018-03-27,5.706536392946133,5.906661906949666,-2.667440700503626,-1.1589058208000296,-5.507042882307886,-14.302562486231679,-0.5640724609836738,-6.873973476061735,2.236062249471267,-5.653547682171833,-6.204191407919772,-7.926628522113177,-8.96432756293298
2018-03-28,5.144265332432475,5.398296231405509,-3.827263654701646,-2.560355682472313,-6.257330550831902,-13.670688012665558,0.09010555368998752,-7.53254317964722,0.5804126853596614,-6.521679131064829,-6.560237928784829,-7.718029474360279,-9.870957914605484
2018-03-29,4.762665705249019,5.146108990002759,-4.209386772453584,-3.0799300851986686,-6.237323958184049,-12.700432700524857,0.9393516108846356,-7.735385590148894,-0.2610234062903629,-6.731565161804689,-6.035851183422487,-7.125177816711066,-9.837241664152863
2018-04-02,4.30150349640223,4.686473599117213,-5.361413475812739,-4.111204169867676,-6.8717084309220695,-12.831818963688818,1.1825971707692915,-8.602634166034854,-1.6897816078823524,-7.492036262288217,-6.204718450074282,-7.4609662961217325,-10.365082144731446
2018-04-03,3.951581545837558,4.338063892673183,-5.843534385168134,-4.675610479692942,-6.832794584351731,-12.219287649137144,1.5826451295792694,-8.66231000457988,-2.6096766495517585,-7.631816171751083,-5.595538129102017,-7.236072080607499,-10.26593930811655
2018-04-04,3.6892313574443336,4.085232610728117,-5.5677784598622395,-4.70623991507162,-6.617500000362178,-10.92765484548351,2.0556341109194776,-8.11678095814031,-2.9223997592518316,-7.36418435053271,-5.106094729126667,-6.076412124335079,-9.926288331888863
2018-04-05,3.531271837781341,3.898627427272619,-4.858485963389505,-4.596333877175169,-6.012470917092145,-9.683147365240664,2.9018773077061653,-7.665176775066001,-3.1920355692560207,-6.842375303503744,-4.073489526319385,-4.808424729709905,-8.94997505047693
2018-04-06,3.196188396253016,3.587937840386886,-4.911081039542964,-5.15157202400006,-6.397600862481134,-9.040037154367695,3.07858516251914,-8.047888957428604,-4.010203537558986,-7.083156907735891,-3.788883422136749,-4.2955500390011,-8.805535027222575
2018-04-09,2.846556427352494,3.4314835494151854,-5.026773143075943,-5.370293496639917,-6.821426157856436,-8.501815779110451,3.3481192467673253,-7.961419697428269,-4.729103190666898,-7.089666514339797,-3.3772816219707025,-4.037486376577533,-8.482817422017021
2018-04-10,2.694550375996075,3.2726525263188404,-4.6843362062880445,-4.780824804841046,-6.563843874285325,-7.906745170652947,3.048442948982,-7.219907899582019,-4.382060807994826,-6.5577966712034055,-2.0168311829603454,-3.126071640384602,-7.504566128417849
2018-04-11,2.516886157556955,3.0981764824580176,-4.486163449304172,-4.438009643136482,-6.575903380276806,-7.478230844780626,2.6926259417895153,-6.85129696226452,-3.9198789034655164,-6.451771286425803,-0.5479270340473903,-2.424863956233672,-6.880053950667602
2018-04-12,2.5077996384329615,3.012441601667638,-4.14538299292326,-3.764869315258636,-6.016735795686131,-7.179977754875836,1.5700641704074627,-6.260943976192678,-3.1024160571714674,-5.754887401553532,0.7316210472791767,-1.765639345117883,-5.979440840495087
2018-04-13,2.4160702697099126,2.902967019894115,-4.051122761367033,-3.28304836773367,-5.614635524195904,-6.610270301087411,1.1201177305924261,-5.76273713070443,-2.597598846955279,-5.606950680524726,2.1555005241242924,-1.691596521752146,-5.226972857641464
2018-04-16,2.3319883160394546,2.7987949073606977,-3.661077139817273,-2.611134128936108,-4.865034893633485,-5.4850877608761195,1.5317640126310863,-4.995587806613422,-2.3281872950390436,-5.323981418298757,3.671710330490754,-1.36021021913524,-4.112629228675296
2018-04-17,2.3763797276811154,2.766857425860892,-2.6202661073762528,-1.4565130603718899,-3.8859470050446276,-4.375354020412935,2.4076559263063473,-4.009457385168567,-1.4784337172038704,-5.076383313851032,5.100738883926098,-0.8318240874134517,-2.773092616340108
2018-04-18,2.534175176268042,2.6961705582561777,-1.5425732723779788,-0.5488862671842725,-2.6491399697323175,-3.870755931322307,2.9189452653519936,-3.111774548207322,-0.6797681316594577,-5.018524658117805,6.747701394903885,-0.3526019349603047,-1.3758919831206882
2018-04-19,2.727965141808339,2.595899838321654,-0.7453332184339843,-0.17892837374858317,-1.6951145779577956,-4.811311426901568,3.3249097910277,-2.722309865295273,-0.9126716955999896,-4.379916438811705,8.219056479063696,-0.44913978268573373,-0.6263407875152893
2018-04-20,2.898863681506274,2.8121375531173647,-0.5060409899121936,-0.34497044839558555,-1.0658720027132063,-6.204827122590551,3.0632365524655683,-2.6226610965536565,-1.4194203348694856,-3.8074589625486865,9.242549268273464,-1.035438241932205,-0.1895830184998175
2018-04-23,3.0341149482152994,2.938297663812938,-0.20723980257992025,-0.6130117618794557,-0.5730387881495318,-7.461430255577852,2.871475334307796,-2.3460446380372915,-2.2455956740698397,-3.350466643776393,10.309107482945485,-1.0968922942428776,0.07403780844943952
