id,name,goal,pledged,state,country,currency,currency_trailing_code,staff_pick,backers_count,static_usd_rate,usd_pledged,category,spotlight
1342678840,spreading-happinessone-bloop-at-a-time-3,1500,170,failed,US,USD,TRUE,FALSE,8,1,170,Digital Art,FALSE
1079246674,nice-images-the-sneek,1500,621,failed,US,USD,TRUE,FALSE,8,1,621,Digital Art,FALSE
242691765,tankarrah-hypermisms-soundtrack-to-an-imagined-mov,750,35,failed,GB,GBP,FALSE,FALSE,1,1.59099117,55.68469095,Digital Art,FALSE
1448959299,dayton-poster-project,3100,1626,failed,US,USD,TRUE,FALSE,31,1,1626,Digital Art,FALSE
493023424,original-families-custom-portraits,500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
992714972,nautilus-stickers,230,90,failed,US,USD,TRUE,FALSE,11,1,90,Digital Art,FALSE
402854096,the-worlds-1st-motorized-fire-truck-architectural,3000,1,failed,US,USD,TRUE,FALSE,1,1,1,Digital Art,FALSE
1934059391,catching-the-light-how-to-take-landscape-photograp,10500,25,failed,US,USD,TRUE,FALSE,1,1,25,Digital Art,FALSE
1938242213,the-oregon-album-cd-and-new-york-city-brooklyn-exp,7000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1751946834,exhibition-photographic-compositions-gallery-gora,5930,0,failed,CA,CAD,TRUE,FALSE,0,0.79881073,0,Digital Art,FALSE
2133460201,usa-edm-family,3300,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1091224291,respect-the-stache,1200,26,failed,US,USD,TRUE,FALSE,3,1,26,Digital Art,FALSE
614523593,eggs-0dd,3000,0,failed,FR,EUR,FALSE,FALSE,0,1.08760554,0,Digital Art,FALSE
362545826,recovering-and-redrawing-leonardo-da-vincis-drawin,3500,678,failed,US,USD,TRUE,FALSE,14,1,678,Digital Art,FALSE
1627940226,waves-light-and-sound-shows-for-home-office-events,10000,4118,failed,US,USD,TRUE,FALSE,44,1,4118,Digital Art,FALSE
671321390,doodle-dreams-of-products,4300,570,failed,US,USD,TRUE,FALSE,14,1,570,Digital Art,FALSE
1480344866,haiti-relief-art-project,1850,761,failed,US,USD,TRUE,FALSE,17,1,761,Digital Art,FALSE
2061237559,help-me-invest-in-a-thermal-ir-camera,1650,9.61,failed,NL,EUR,FALSE,FALSE,4,1.24441878,11.95886448,Digital Art,FALSE
1347865115,atairum-design-digital-prints,1000,835,failed,NZ,NZD,TRUE,FALSE,9,0.71049825,593.2660388,Digital Art,FALSE
1622970788,footprints-in-the-sand-poem-poster,1000,100,failed,US,USD,TRUE,FALSE,1,1,100,Digital Art,FALSE
559586476,help-me-bring-you-nice-images,4500,2040,failed,US,USD,TRUE,FALSE,24,1,2040,Digital Art,FALSE
1426399032,new-printer-fund,9200,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
2016774744,dragon-by-my-window-kids-book,4500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
378537772,starry-nights-calendar,5000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1593356750,birds-of-a-feather-3d-lenticular-transparencies-an,16000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
956332250,killing-me-softly,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
835931665,thetouchofart,900,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1972382581,support-the-art-of-lotus,1337,163.33,failed,GB,GBP,FALSE,FALSE,5,1.70348175,278.2296742,Digital Art,FALSE
784493124,digital-artist-and-sculptor-marton-antal-needs-you,1350,145,failed,GB,GBP,FALSE,FALSE,6,1.69759112,246.1507124,Digital Art,FALSE
345652299,pretty-picture,15,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1691967818,urban-youth-photography-studio-class,600,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
483211312,loopa-project-a-bridge-between-2-digital-objects-i,24000,3165,failed,FR,EUR,FALSE,FALSE,57,1.09502039,3465.739534,Digital Art,FALSE
870530380,1-million-1-love,95000,2096,failed,NL,EUR,FALSE,FALSE,18,1.12098701,2349.588773,Digital Art,FALSE
1064543561,the-summit-forest-animals-giclee-print,2000,5,failed,US,USD,TRUE,FALSE,1,1,5,Digital Art,FALSE
1337847323,2015-spring-art-collection-by-designs-by-joijau,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
24427776,the-secrets-of-bosch,35000,3060,failed,US,USD,TRUE,FALSE,15,1,3060,Digital Art,FALSE
1914094344,releasing-good-thoughts-good-words-and-good-deeds,15000,2540,failed,US,USD,TRUE,FALSE,5,1,2540,Digital Art,FALSE
2140595874,gaming-art-freelance-business,500,0,failed,GB,GBP,FALSE,FALSE,0,1.71211475,0,Digital Art,FALSE
1005515884,illusions-of-reality,7000,200,failed,GB,GBP,FALSE,FALSE,6,1.53949892,307.899784,Digital Art,FALSE
1694092958,the-unofficial-gallifreyan-tarot-deck,1000,425,failed,US,USD,TRUE,FALSE,12,1,425,Digital Art,FALSE
1504391003,you-need-a-lot-to-be-a-lone-i-need-framesand-canva,2500,545,failed,US,USD,TRUE,FALSE,12,1,545,Digital Art,FALSE
1870515696,dashis-artsu,350,1,failed,US,USD,TRUE,FALSE,1,1,1,Digital Art,FALSE
608981318,the-return-of-mill-pond,2900,374,failed,US,USD,TRUE,FALSE,9,1,374,Digital Art,FALSE
326848816,iphone-case-of-the-month,3000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
43455114,psychedelic-custom-artworks,5000,5,failed,US,USD,TRUE,FALSE,2,1,5,Digital Art,FALSE
1709941449,big-things-have-small-beginnings,1650,10,failed,GB,GBP,FALSE,FALSE,2,1.68313049,16.8313049,Digital Art,FALSE
287143249,alphabet-sea-20,5000,91,failed,US,USD,TRUE,FALSE,6,1,91,Digital Art,FALSE
1136897023,dinca,3300,106.66,failed,US,USD,TRUE,FALSE,2,1,106.66,Digital Art,FALSE
1212729799,geektique-digital-art-geek-prints,1200,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1884941852,clean-lines-by-tello-daytona,1000,14,failed,GB,GBP,FALSE,FALSE,2,1.55194194,21.72718716,Digital Art,FALSE
806913322,el-toro,1500,25,failed,US,USD,TRUE,FALSE,1,1,25,Digital Art,FALSE
1477244973,the-ultravelvet-collection-presents-paparazzi-play-0,10000,625,failed,US,USD,TRUE,FALSE,11,1,625,Digital Art,FALSE
828434701,txcam,5000,202,failed,US,USD,TRUE,FALSE,4,1,202,Digital Art,FALSE
510486971,dream-art-videos,2331,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1398199059,local-autonomy-networks-find-each-other,5635,1701,failed,US,USD,TRUE,FALSE,46,1,1701,Digital Art,FALSE
419421879,painting-to-3d-art-limited-edition-print,4200,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1695466214,magnets-and-minerals-and-meth-breaking-bad-fan-art,1000,225,failed,US,USD,TRUE,FALSE,3,1,225,Digital Art,FALSE
948465242,art-clock-time-to-get-creative,1500,50,failed,US,USD,TRUE,FALSE,1,1,50,Digital Art,FALSE
1732204105,got-love-potion,5000,1,failed,US,USD,TRUE,FALSE,1,1,1,Digital Art,FALSE
1114062400,camera-for-wave-photography,2550,35,failed,US,USD,TRUE,FALSE,3,1,35,Digital Art,FALSE
294293135,strange-partners-animal-prints,1500,302.5,failed,GB,GBP,FALSE,FALSE,17,1.67434073,506.4880708,Digital Art,FALSE
2100933172,going-to-the-artist-project-ny-2011,5000,20,failed,US,USD,TRUE,FALSE,1,1,20,Digital Art,FALSE
629502652,data-east-art-exhibit,900,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
916429178,the-morning-sketch-calendar,3650,350,failed,US,USD,TRUE,FALSE,18,1,350,Digital Art,FALSE
1565825172,exhibition-the-last-wildhorses,7000,10,failed,CA,CAD,TRUE,FALSE,1,0.89989804,8.9989804,Digital Art,FALSE
1126862551,kick-offcom,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
348457987,the-picture-project,40,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1840765234,mindpipe-digital-and-printed-celebration-stationer,5000,1000,failed,GB,GBP,FALSE,FALSE,25,1.43179706,1431.79706,Digital Art,FALSE
1719353297,once-in-a-life-time-areal-veiw,2300,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
23713309,from-snapshot-to-art,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
2009701100,vankammen-artworks-printer-canon-pixma-pro-10,1500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1159953027,silhouette-photos-wallpaper-edition,5,2,failed,US,USD,TRUE,FALSE,2,1,2,Digital Art,FALSE
1967666041,the-see-the-world-through-your-eyes-project,1000,56,failed,US,USD,TRUE,FALSE,4,1,56,Digital Art,FALSE
1447471277,multichannel-storytelling,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1051772917,fiction-art-limited-edition-film-and-tv-poster-pri,1375,134,failed,GB,GBP,FALSE,FALSE,5,1.49408045,200.2067803,Digital Art,FALSE
560515530,the-50-states-wordart-project,10100,202,failed,US,USD,TRUE,FALSE,8,1,202,Digital Art,FALSE
1170966872,can-i-be-an-amazing-digital-artist-one-day,3000,5,failed,GB,GBP,FALSE,FALSE,1,1.70811697,8.54058485,Digital Art,FALSE
377828922,holy-chalicedigital-print,2000,2,failed,US,USD,TRUE,FALSE,2,1,2,Digital Art,FALSE
1843473325,my-quirky-family-album,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
363965485,heart-art-portrait-design-collection,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
358746908,on-the-grind-illa-allumination,500,0,failed,CA,CAD,TRUE,FALSE,0,0.92131763,0,Digital Art,FALSE
173606467,concept-to-infection,2500,220,failed,US,USD,TRUE,FALSE,9,1,220,Digital Art,FALSE
590625416,mash-my-art,22000,2420,failed,GB,GBP,FALSE,FALSE,35,1.5113411,3657.445462,Digital Art,FALSE
270376479,kimmiskiart,5000,155,failed,US,USD,TRUE,FALSE,4,1,155,Digital Art,FALSE
874033353,call-of-duty-ghost-movie,5000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1451163055,iklimt-app-the-life-and-work-of-gustav-klimt,5000,66,failed,US,USD,TRUE,FALSE,6,1,66,Digital Art,FALSE
436302233,3d-printed-g550-c-37-scale-model-kit,4000,234,failed,US,USD,TRUE,FALSE,5,1,234,Digital Art,FALSE
295233939,rew-and-who-0,1500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1516579089,skull-and-horned-helmet-sticker,300,44,failed,US,USD,TRUE,FALSE,8,1,44,Digital Art,FALSE
19205917,tablet-for-an-artist,800,3,failed,US,USD,TRUE,FALSE,1,1,3,Digital Art,FALSE
1972787644,a-photography-portfolio,1000,0,failed,CA,CAD,TRUE,FALSE,0,0.82530586,0,Digital Art,FALSE
382718029,los-angeles-4x4-sticker,500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
2013709530,skateboarding-art,5000,10,failed,US,USD,TRUE,FALSE,1,1,10,Digital Art,FALSE
675951583,make-swedenball-better,60,0,failed,GB,GBP,FALSE,FALSE,0,1.55368526,0,Digital Art,FALSE
1531524301,sheep-for-your-wall,500,120,failed,US,USD,TRUE,FALSE,6,1,120,Digital Art,FALSE
1516384066,sports-a-celebration-of-life,28500,445,failed,US,USD,TRUE,FALSE,5,1,445,Digital Art,FALSE
204206263,teen-smudge-art-project,5000,20,failed,US,USD,TRUE,FALSE,1,1,20,Digital Art,FALSE
2009910922,italian-following-roots-cultural-heritage-through,207000,0,failed,IT,EUR,FALSE,FALSE,0,1.12098701,0,Digital Art,FALSE
764046230,space-art-bookmarks-a-series,450,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1466896306,zombies-vs-vampires-yearbook-for-backers,500,348,failed,US,USD,TRUE,FALSE,12,1,348,Digital Art,FALSE
1889003863,mars-photo-exibition-digital-art,1000,3,failed,CA,CAD,TRUE,FALSE,1,0.86186019,2.58558057,Digital Art,FALSE
1052119481,all-original-ripoffs,1500,115,failed,US,USD,TRUE,FALSE,3,1,115,Digital Art,FALSE
1236079785,fantasy-digital-painting,100,48,failed,US,USD,TRUE,FALSE,3,1,48,Digital Art,FALSE
1904362822,lightfinders-transparencies,850,206,failed,US,USD,TRUE,FALSE,6,1,206,Digital Art,FALSE
1530482604,pixel-portraits,5000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
973411275,unity-0,1500,1,failed,CA,CAD,TRUE,FALSE,1,0.92136007,0.92136007,Digital Art,FALSE
1215392447,punk-princess-peach-art-prints,200,63,failed,US,USD,TRUE,FALSE,5,1,63,Digital Art,FALSE
93461249,the-dragon-us129-mini-cooper-limited-print-poster,2000,600,failed,US,USD,TRUE,FALSE,24,1,600,Digital Art,FALSE
669324611,zombie-pride,3000,80,failed,US,USD,TRUE,FALSE,2,1,80,Digital Art,FALSE
567548260,brainchild-media-arts-digital-design-project,2500,261,failed,US,USD,TRUE,FALSE,5,1,261,Digital Art,FALSE
729092351,picessence-your-loved-ones-pictures-in-modern-artw,5000,1776,failed,US,USD,TRUE,FALSE,16,1,1776,Digital Art,FALSE
981706590,pizza-pie-party,25,0,failed,CA,CAD,TRUE,FALSE,0,0.91409767,0,Digital Art,FALSE
1667399300,digital-halo-select-digital-artwork-by-peter-deite,5000,15,failed,US,USD,TRUE,FALSE,2,1,15,Digital Art,FALSE
1792610251,digital-paintings-car-prints,8000,20,failed,CA,CAD,TRUE,FALSE,2,0.93852299,18.7704598,Digital Art,FALSE
1198076498,youtube-childrens-educational-stories-your-portrai,3000,16,failed,US,USD,TRUE,FALSE,2,1,16,Digital Art,FALSE
612163877,catharsis,2000,20,failed,US,USD,TRUE,FALSE,1,1,20,Digital Art,FALSE
1007390091,transformational-art,30000,1,failed,US,USD,TRUE,FALSE,1,1,1,Digital Art,FALSE
845031628,printed-invitations-greeting-cards-hang-tag-and-bu,3300,6,failed,US,USD,TRUE,FALSE,2,1,6,Digital Art,FALSE
1852927622,illustrated-book-of-microchemical-testing,22000,50,failed,US,USD,TRUE,FALSE,2,1,50,Digital Art,FALSE
1207310260,on-the-point-of-a-pin-microscopic-panoramas-crysta,25000,25,failed,US,USD,TRUE,FALSE,1,1,25,Digital Art,FALSE
746288377,promote-artwallowcom,30000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1477845036,cool-tiles,3564,35,failed,US,USD,TRUE,FALSE,2,1,35,Digital Art,FALSE
201324761,digital-illustrations,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
776040909,educational-art-for-science-space-history-and-more,15000,912,failed,US,USD,TRUE,FALSE,33,1,912,Digital Art,FALSE
250794610,project-comic-novelist-art-materials-and-printing,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
422717606,unique-vinyl-stickers-aquatic-life,350,125,failed,US,USD,TRUE,FALSE,5,1,125,Digital Art,FALSE
1660036377,drew-digital-abstract-digital-art,250,145,failed,US,USD,TRUE,FALSE,6,1,145,Digital Art,FALSE
2121709449,ethics-based-multimedia-stories-for-kids,20000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1111613224,retropolis-rocket-ship-limited-edition-archival-pr,4500,1955,failed,US,USD,TRUE,FALSE,27,1,1955,Digital Art,FALSE
105223227,ecampuspro-formations-en-pao-a-prix-democratiques,50000,2900,failed,BE,EUR,FALSE,FALSE,11,1.09797928,3184.139912,Digital Art,FALSE
1881210692,k48ickstarter,12000,1215,failed,US,USD,TRUE,FALSE,30,1,1215,Digital Art,FALSE
1138432548,sunflowers-what-if-van-gogh-was-wearing-x-ray-spec,3000,132,failed,GB,GBP,FALSE,FALSE,5,1.6428562,216.8570184,Digital Art,FALSE
1095096076,dafne-digital-art-festival,5000,1660,failed,US,USD,TRUE,FALSE,37,1,1660,Digital Art,FALSE
1994721686,the-interactive-atlas,5000,45,failed,US,USD,TRUE,FALSE,2,1,45,Digital Art,FALSE
480527386,crowd-created-fractal-art,500,5,failed,US,USD,TRUE,FALSE,1,1,5,Digital Art,FALSE
267182145,bespoke-digital-art-by-designyou,5000,70,failed,GB,GBP,FALSE,FALSE,1,1.45241384,101.6689688,Digital Art,FALSE
1254591807,sketchpad-pro-a-filmmakers-storyboard-for-the-ipad,20000,2948,failed,US,USD,TRUE,FALSE,95,1,2948,Digital Art,FALSE
1610482034,simones-art-contest,450,160,failed,US,USD,TRUE,FALSE,5,1,160,Digital Art,FALSE
1472264029,noon-friday,468,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1687234772,classic-magic-books-as-poster-art-erdnase-bobo-ann,750,476,failed,GB,GBP,FALSE,FALSE,17,1.65960505,789.9720038,Digital Art,FALSE
1219672730,people-outdoor-recreation-network-naked-calendar-2,2500,77,failed,CA,CAD,TRUE,FALSE,2,0.81178254,62.50725558,Digital Art,FALSE
1372872760,temple-gallery,700,100,failed,GB,GBP,FALSE,FALSE,1,1.56318145,156.318145,Digital Art,FALSE
1050167607,fuego,8000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
131530350,mapsmobile,25000,5880,failed,US,USD,TRUE,FALSE,30,1,5880,Digital Art,FALSE
1429211270,help-an-la-artist-make-music-video,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
114629342,animate-your-photos,400,28,failed,US,USD,TRUE,FALSE,3,1,28,Digital Art,FALSE
1050204344,gifts-4-you,20,1,failed,US,USD,TRUE,FALSE,1,1,1,Digital Art,FALSE
1782740811,buttons-so-good-you-can-eat,500,177,failed,US,USD,TRUE,FALSE,16,1,177,Digital Art,FALSE
1543055508,involution-highly-detailed-animal-art-and-prints,400,134,failed,US,USD,TRUE,FALSE,6,1,134,Digital Art,FALSE
1819852773,martin-john-and-the-seth-material-audio-book-proje,5000,112,failed,US,USD,TRUE,FALSE,4,1,112,Digital Art,FALSE
212320542,screenshots-t-shirts,1300,20,failed,US,USD,TRUE,FALSE,1,1,20,Digital Art,FALSE
1259543662,polandball-map-of-the-world-2014-poster,984,528,failed,GB,GBP,FALSE,FALSE,47,1.58991864,839.4770419,Digital Art,FALSE
284804100,collaborative-collage-generator,500,121,failed,US,USD,TRUE,FALSE,5,1,121,Digital Art,FALSE
1560676808,project-context,2000,576,failed,US,USD,TRUE,FALSE,15,1,576,Digital Art,FALSE
890084057,golf-course-design-art-by-jake-scott,8000,471,failed,US,USD,TRUE,FALSE,3,1,471,Digital Art,FALSE
2000109658,personalized-maps,5000,5,failed,US,USD,TRUE,FALSE,1,1,5,Digital Art,FALSE
983419245,alphashrinc,3000,25,failed,US,USD,TRUE,FALSE,1,1,25,Digital Art,FALSE
1816644037,2013-motocycle-pin-up-girl-calendar,5000,1627,failed,US,USD,TRUE,FALSE,30,1,1627,Digital Art,FALSE
554322361,people-of-bombay-real-lives-and-young-people,6000,1334,failed,GB,GBP,FALSE,FALSE,7,1.6132571,2152.084971,Digital Art,FALSE
665858635,substantial-beauty-of-genuine-spirit-from-past-to,300000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
388439327,golf-the-shot,1000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
833756325,us-a-story-of-our-united-states,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1715435005,the-butterfly-effect-0,1000,0,failed,CA,CAD,TRUE,FALSE,0,0.83233938,0,Digital Art,FALSE
1756981490,the-shoto-arts-laptop-and-software-fund,3500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
192022803,art-is-art-studio-start-up,1500,1,failed,US,USD,TRUE,FALSE,1,1,1,Digital Art,FALSE
1591253954,the-sunrise-and-sunset-project,10000,50,failed,US,USD,TRUE,FALSE,1,1,50,Digital Art,FALSE
2068682759,the-phoenix-of-liberty,500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
867520052,santa-gram-video,6000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
372326003,go-back-in-time-with-house-of-debauch-digital-art,1500,175,failed,US,USD,TRUE,FALSE,2,1,175,Digital Art,FALSE
396277527,fox-hunt-a-modern-deco-display-typeface,3000,162,failed,US,USD,TRUE,TRUE,6,1,162,Digital Art,FALSE
1331913279,skart,100,6,failed,GB,GBP,FALSE,TRUE,2,1.64054374,9.84326244,Digital Art,FALSE
389908512,a-future-for-children-through-illustration,1500,75,failed,US,USD,TRUE,FALSE,5,1,75,Digital Art,FALSE
1371199327,vespas-and-lambrettas-illustrations,10000,50,failed,GB,GBP,FALSE,FALSE,1,1.6785818,83.92909,Digital Art,FALSE
1427936875,protection-stickers-the-owl,1000,100,failed,US,USD,TRUE,FALSE,1,1,100,Digital Art,FALSE
1853687977,hex-calendar,500,30,failed,GB,GBP,FALSE,FALSE,1,1.48932083,44.6796249,Digital Art,FALSE
1899706561,captured-a-collection-of-global-images,725,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1855986628,indiana-from-my-eyes,5000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
90979350,highres-fractal-drawer,75,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1760732570,so-the-world-didnt-end-post-apocalyptic-calendar-2,500,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1265618099,i-was-accepted-to-participate-at-borderland-almeri,200,20,failed,CA,CAD,TRUE,FALSE,1,0.91336546,18.2673092,Digital Art,FALSE
928259539,the-ruca-blog,8500,10,failed,US,USD,TRUE,FALSE,1,1,10,Digital Art,FALSE
971915888,a-rendering-worth-millions-of-stars,500,181,failed,US,USD,TRUE,FALSE,12,1,181,Digital Art,FALSE
1500356897,graphic-designs-from-a-poets-expression,60,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
1765053620,unity-creates-possibilities-beyond-comprehension,10000,20,failed,US,USD,TRUE,FALSE,1,1,20,Digital Art,FALSE
1697060396,gods-word-in-art,10000,0,failed,US,USD,TRUE,FALSE,0,1,0,Digital Art,FALSE
344535686,chibi-portrait-poster-project,200,16,failed,US,USD,TRUE,FALSE,1,1,16,Digital Art,FALSE
1724606424,help-me-launch-my-vector-angleism-innovative-art-e,14250,13,failed,US,USD,TRUE,FALSE,2,1,13,Digital Art,FALSE
1806727202,star-wars-original-trilogy-fine-art-print-posters,3750,325,failed,US,USD,TRUE,FALSE,6,1,325,Digital Art,FALSE
11274853,glory-be-to-god,2000000,1,failed,CA,CAD,TRUE,FALSE,1,0.89050684,0.89050684,Digital Art,FALSE
1106716078,i-will-turn-your-picture-into-a-yellow-style-carto,30,94,successful,US,USD,TRUE,FALSE,3,1,94,Digital Art,TRUE
1983256202,slow-box,5900,281,failed,US,USD,TRUE,TRUE,15,1,281,Digital Art,FALSE
694989709,mutek-festival-virtual-festival-studio,20000,4845,failed,US,USD,TRUE,TRUE,81,1,4845,Digital Art,FALSE
649521163,send-recent-graduate-to-berlin-artist-residency,3550,411,failed,US,USD,TRUE,TRUE,16,1,411,Digital Art,FALSE
120596924,nano-art-reloaded,5000,1974,failed,US,USD,TRUE,TRUE,37,1,1974,Digital Art,FALSE
1366401311,multispecies-salon-3-swarm,7000,1208,failed,US,USD,TRUE,TRUE,8,1,1208,Digital Art,FALSE
1592349786,aggressor-an-immersive-kinetic-sound-installation,350,25,failed,US,USD,TRUE,TRUE,3,1,25,Digital Art,FALSE
121487969,email-miles,8000,1224,failed,US,USD,TRUE,TRUE,55,1,1224,Digital Art,FALSE
1375077502,gone-from-an-age-a-fitting,15000,3934,failed,US,USD,TRUE,TRUE,90,1,3934,Digital Art,FALSE
715839377,the-hyrtl-simulacrum-reconstructing-a-past,8500,1511,failed,US,USD,TRUE,TRUE,36,1,1511,Digital Art,FALSE
1626732623,skymark-mourning,7000,5886,failed,US,USD,TRUE,TRUE,33,1,5886,Digital Art,FALSE
1617062499,crowdsourcing-a-map-of-the-cyclable-world,1000,67,failed,CA,CAD,TRUE,TRUE,8,0.96573756,64.70441652,Digital Art,FALSE
287996309,epermanent,1500,917,failed,GB,GBP,FALSE,TRUE,27,1.67721073,1538.002239,Digital Art,FALSE
878878362,pixel-gallery-a-digital-and-experimental-art-space,10000,2652,failed,US,USD,TRUE,TRUE,59,1,2652,Digital Art,FALSE
238073904,yono-a-collaborative-pixel-art-project,6000,3096,failed,US,USD,TRUE,TRUE,68,1,3096,Digital Art,FALSE
489278312,apple-photo-booth-mask-series,5650,2626,failed,US,USD,TRUE,TRUE,60,1,2626,Digital Art,FALSE
2055618291,biomechanico-genome-project,25000,7421,failed,US,USD,TRUE,TRUE,19,1,7421,Digital Art,FALSE
340278297,ballad-of-the-space-babies-art-exhibit-in-reno-nv,2500,192,failed,US,USD,TRUE,TRUE,13,1,192,Digital Art,FALSE
1864852886,sand-noise-device,16000,4736,failed,US,USD,TRUE,TRUE,65,1,4736,Digital Art,FALSE
790681404,the-voyage-of-the-giraffe-a-series-of-animated-etc,3000,325,failed,US,USD,TRUE,TRUE,11,1,325,Digital Art,FALSE
2098341255,the-real-maine-movie-poster,1000,1637.5,successful,US,USD,TRUE,FALSE,63,1,1637.5,Digital Art,TRUE
1916132327,post-contraceptives,2400,2670,successful,US,USD,TRUE,FALSE,22,1,2670,Digital Art,TRUE
95773133,put-faces-in-chaos-on-your-wall,600,2401,successful,US,USD,TRUE,FALSE,38,1,2401,Digital Art,TRUE
771433981,lost-in-decim8n-the-art-of-the-glitch-an-installat,75,85,successful,US,USD,TRUE,FALSE,4,1,85,Digital Art,TRUE
488322323,sunshine-darkness-and-rainbow-anti-matter,5,20,successful,US,USD,TRUE,FALSE,2,1,20,Digital Art,TRUE
1650606132,i-draw-cute-for-you,20,181,successful,US,USD,TRUE,FALSE,14,1,181,Digital Art,TRUE
2013862256,3d-painted-abstraction,1500,1553,successful,US,USD,TRUE,FALSE,20,1,1553,Digital Art,TRUE
301642326,urban-habitats,350,370,successful,GB,GBP,FALSE,FALSE,8,1.53351889,567.4019893,Digital Art,TRUE
887734338,kay-and-p-the-trade-paperback,1000,1302,successful,US,USD,TRUE,FALSE,33,1,1302,Digital Art,TRUE
109257353,after-arcadia-portfolio-i,4000,4771,successful,US,USD,TRUE,FALSE,55,1,4771,Digital Art,TRUE
272376714,jason-sobol-summer-convention-prints,250,297,successful,US,USD,TRUE,FALSE,8,1,297,Digital Art,TRUE
885487019,the-travel-art-project,1000,1110,successful,US,USD,TRUE,FALSE,23,1,1110,Digital Art,TRUE
1372336055,from-cartoon-to-reality,10,193,successful,US,USD,TRUE,FALSE,8,1,193,Digital Art,TRUE
282088741,sailor-moon-lingerie-pin-up-photoshoot,1000,1004,successful,US,USD,TRUE,FALSE,18,1,1004,Digital Art,TRUE
470405877,harley-quinn-punk-rock-art-prints,200,256,successful,US,USD,TRUE,FALSE,9,1,256,Digital Art,TRUE
982308171,blackprints-car-designs-reimagined,5000,71334,successful,US,USD,TRUE,FALSE,1139,1,71334,Digital Art,TRUE
1009256578,banana-dads,430,807,successful,SE,SEK,TRUE,FALSE,22,0.11579549,93.44696043,Digital Art,TRUE
193166225,beauties-in-notes,1500,1500,successful,US,USD,TRUE,FALSE,24,1,1500,Digital Art,TRUE
